bank,year,ts_code,adminExpense,netInterestIncome,coreRevenue,nonInterestShare,feeAssetRatio,loanAssetRatio,depositLiabilityRatio,cashProfitRatio,costIncomeRatio,fvChangeRatio,ocfToRevenue,creditImpairLoss,depositGrowthCF,loanIssuanceCF,centralBankAdj
杭州,2022,600926.SH,975997.7,2285665.2,2753023.2,30.593359441259683,0.2891104231730825,1.582871927089578,61.78654208157521,779.0582850214867,29.637202137065945,4.081698574059589,276.29707551182145,,665122.5,11455468.4,1678525.5
杭州,2023,600926.SH,1029300.6,2343282.9,2747543.8,33.07877493596344,0.2195482199944212,1.5066474731138508,61.17253890284253,502.32176513329597,29.395536113521707,8.58403445627242,206.33918807651722,,14401908.5,10664583.5,1159876.0
杭州,2024,600926.SH,1128613.1,2445706.2,2817666.1,36.278490922580474,0.17608770711578875,1.0041494144835994,65.24869973180762,387.613553972978,29.405383973162674,12.709402886576662,171.50783201721927,744633.5,21299651.4,13466852.6,514460.30000000075
杭州,2025,600926.SH,,,,,,,,,,,,,,,
苏州,2020,002966.SZ,302413.848,752542.9174,847003.1882,27.388315848116342,0.24341159604765783,2.345663456024736,70.09052811264141,702.1001713728938,29.17943722066814,1.2432753569314678,184.62936222466973,386298.068,2714891.8316,3227176.9073,
苏州,2021,002966.SZ,340094.7634,753282.9011,875485.2044,30.441149821142705,0.26974497853400975,4.382544342957998,66.47158757331977,-232.11318094110385,31.404669692368408,4.060494493957843,-70.45828679605115,334122.349,2951086.2543,3051059.0494,-166185.80110000004
苏州,2022,002966.SZ,385355.6833,834092.4813,965790.9084,29.09159011130568,0.25106997663464087,5.695307083867231,66.84443455496051,14.106968858343723,32.760106771117435,4.188542689483612,4.937035757718233,276403.253,20153.5003,4223535.3431,152486.56739999983
苏州,2023,002966.SZ,430657.3575,848289.3044,972148.9602,28.511654957110284,0.20580113669355862,5.979168565560969,67.20465551886112,343.23583211442275,36.293021270608754,4.61235208172607,138.7603001274099,164796.3768,183950.2162,4582301.8166,48822.482300000265
苏州,2024,002966.SZ,445448.2966,790511.0078,896435.851,35.330102933352194,0.1526923660127915,5.092615157585636,66.94201183484407,208.01610638753056,36.441106076189925,11.349665134859475,89.73158393279196,112789.0151,315307.0074,4552413.7453,487785.5371999997
苏州,2025,002966.SZ,,,,,,,,,,,,,,,
西安,2020,601596.SH,,,,,,,,,,,,,,,
西安,2021,601596.SH,,,,,,,,,,,,,,,
西安,2022,601596.SH,,,,,,,,,,,,,,,
西安,2023,601596.SH,,,,,,,,,,,,,,,
西安,2024,601596.SH,,,,,,,,,,,,,,,
西安,2025,601596.SH,,,,,,,,,,,,,,,
贵阳,2020,601997.SH,383327.4,1371792.5,1458694.3,14.696963940273125,0.1471215368561511,,66.06856776369118,212.03377088336572,23.836688875964366,-1.642741410547301,80.99152169745388,,2272.0,3023282.0,
贵阳,2021,601997.SH,412025.8,1299282.3,1365663.7,13.404912826891247,0.10905673489779996,0.018185541666855733,66.24786675226058,-225.61017852704202,27.460860560149147,1.7689132708450053,-94.06742592080263,391112.6,83674.6,2723213.6,-786928.3000000003
贵阳,2022,601997.SH,419243.9,1383137.3,1424523.3,11.580879227123555,0.06406516751068389,0.0171455515234218,66.91342830246026,-72.60065758370568,26.800793404524438,-0.10041484591479499,-28.9892786316866,428497.2,232661.2,3260524.3,343340.7999999998
贵阳,2023,601997.SH,407189.7,1357565.9,1385684.2,10.071895933559114,0.0408655703430009,,65.57384564546763,-10.126244604178645,26.973127209797216,0.29832779070880494,-3.779347349071368,489763.9,2196948.5,4117506.3,322407.3000000003
贵阳,2024,601997.SH,399042.6,1112099.9,1147021.5,25.516927704597748,0.04948721190776116,,67.60232340467027,-49.28627249962976,26.725943258105932,18.206317707410822,-17.5417529864895,528284.5,30439.1,1747226.0,-906317.7000000002
贵阳,2025,601997.SH,,,,,,,,,,,,,,,
郑州,2020,002936.SZ,327148.4,1123916.2,1296914.8,23.053985008785443,0.315798383363516,0.5628876096001763,63.070256344650865,-336.6378579595534,22.397368852546,-20.99875213926993,-76.5362469110615,,2627961.2,4705393.4,
郑州,2021,002936.SZ,340048.6,1194887.1,1319045.5,19.267325331867973,0.21593528989900168,0.727367118595579,62.372788634127375,-1254.2557643477433,22.975420016798036,-1.8361450882592327,-287.9561278139938,726303.0,20000.0,5438742.5,-305902.5
郑州,2022,002936.SZ,347201.1,1225383.8,1304474.1,18.85600956205902,0.13370833332192195,0.4075057490899559,63.426449227105444,-1205.7940004953946,22.99139480907336,-9.765961463791708,-207.59744658590128,865995.8,2589.2,4369263.8,-694560.7999999998
郑州,2023,002936.SZ,369599.9,1173961.3,1231853.9000000001,14.104310364380938,0.09178965358388515,0.9874117483662989,63.58871633581463,88.63246102806217,27.042661712746273,11.534366959524865,12.058732930961442,807532.3,2325327.7,3624892.9,-11758.5
郑州,2024,002936.SZ,371293.4,1036460.5,1083686.7,19.511966887211504,0.0698235172463919,2.084646603069076,66.62081918950409,470.37816546550255,28.833395458640076,7.306803341410892,68.06880377721865,718347.6,239865.0,3182514.4,263847.3999999999
郑州,2025,002936.SZ,,,,,,,,,,,,,,,
重庆,2020,601963.SH,269368.1,1106073.8,1209778.5,15.232675761098092,0.18464575537689576,0.47957380178655173,60.52188240189113,705.5018567819357,20.643842275548838,-4.334521263626696,246.85926213971402,,3692390.7,3753113.6,
重庆,2021,601963.SH,311235.5,1159677.3,1236559.5,20.106171242205598,0.12421318418010059,0.08179207353210084,59.45080323536527,104.65492562808383,21.441995752048022,6.50042341325084,35.03360952599442,510066.0,536614.9,3902515.8,189518.0
重庆,2022,601963.SH,339934.7,1080825.8,1156959.9000000001,19.73313836457202,0.1111913292001333,0.5015478297862048,60.42074486916166,103.81376031583936,25.245040902965787,-8.83922036426824,39.446693211232784,355916.1,3677315.4,3950117.7,382553.0
重庆,2023,601963.SH,359706.0,1044700.3,1085844.1,20.92476743509221,0.05414485242330516,1.1993665558396445,59.209521442370935,85.09065386869842,27.226789927209477,1.9045305226555702,33.67794037803355,324297.2,2842820.7,4136250.1,-99959.19999999972
重庆,2024,601963.SH,388596.5,1017612.9,1106372.8,25.60930187744215,0.10361378099393323,1.3621028596968834,59.79696127798094,-375.77919776215714,28.40762427734805,1.682564294172083,-151.66625083163962,318864.8,4805576.1,5078036.0,-551593.9000000004
重庆,2025,601963.SH,,,,,,,,,,,,,,,
长沙,2020,601577.SH,535013.8,1496087.1,1575809.7000000002,16.98618005792318,0.1132045848213268,0.48349717283468024,70.4080839089306,376.2576753204783,29.686466289112644,-12.288368982494772,116.08979952164407,569050.9,533263.4,5744563.6,
长沙,2021,601577.SH,593511.5,1611155.0,1717534.1,22.79247002374179,0.1336168529923265,0.8968615396571379,69.80163845119402,54.95727397308441,28.44143296424241,9.876952466569278,17.301736144522426,665515.8,-222919.6,5582144.1,-29428.099999999627
长沙,2022,601577.SH,647169.3,1796730.9,1928626.2,21.42901747423234,0.14578359375494016,1.4257969998685571,69.95491411380335,276.1145543231539,28.30069197424795,-0.6580539480358659,86.25628366824802,744094.8,381322.1,6091358.5,263248.2999999998
长沙,2023,601577.SH,693293.3,2002756.7,2155947.3,19.25288922698653,0.1501820123078123,1.3159830858521597,70.4894464444136,539.2514518473444,27.95218754893596,-6.100358017459543,170.71217443430243,818132.7,318743.1,6752173.9,-10457.299999999814
长沙,2024,601577.SH,737914.7,2056380.2,2195546.4,20.712678201070407,0.12135727255440998,1.1062624808543255,69.08658852616409,294.76468607550663,28.451587055283156,10.307401478884486,89.88406411662397,880462.0,-328356.6,6192879.3,-518499.5
长沙,2025,601577.SH,,,,,,,,,,,,,,,
青岛,2020,002948.SZ,354270.7,814653.1,983815.5,22.713281453601446,0.3678822196853536,,64.28943153920227,1846.2273641441034,33.609913078506175,-8.689672968035728,429.70226440258347,,262597.8,3601802.1,
青岛,2021,002948.SZ,377613.6,764562.5,960075.1,31.343271117492005,0.37436619627154916,0.978200060312156,65.03407163928081,100.39382429516375,33.909215476233555,14.678847030300023,26.98452238354162,396697.1,82000.0,3951712.5,602199.7000000002
青岛,2022,002948.SZ,407155.6,828831.4,973344.4,28.81905687621108,0.2728647697812334,1.592107105810754,70.59405601383911,-52.87172161229983,34.9669662685706,-42.30996004730929,-14.382720656213966,428882.8,8000.0,2680398.5,-2541608.8000000003
青岛,2023,002948.SZ,436016.0,928196.9,1086848.8,25.579188593966336,0.2609469031764797,2.3061780177171762,69.61888107506142,276.10379635127555,34.95881585686526,8.222027931581785,81.27570300721375,401407.9,129926.0,3229370.7,321835.7999999998
青岛,2024,002948.SZ,471713.1,987382.4,1138337.7,26.84720038489993,0.21878751872203567,2.1514699034607556,68.7414089426189,521.0680313236638,34.948094963124376,6.5101021415062545,170.04286116263904,353369.1,262988.4,4197624.1,1810960.1999999997
青岛,2025,002948.SZ,,,,,,,,,,,,,,,
齐鲁,2020,601665.SH,227694.7,641356.8,704354.0,19.18801543318027,0.17487941819661915,0.198139692193103,74.79512015173935,705.0459187883885,28.68989707811104,0.7129632006237865,226.0641874843364,272610.2,249665.8,3258509.3,
齐鲁,2021,601665.SH,266008.7,748514.6,843244.7999999999,26.377903848172075,0.21856761493370952,0.16589253870988566,74.46392374541156,928.6675283578534,26.163976078252517,5.111737672837172,280.6242127089226,405064.4,19026.1,4613910.4,232123.5
齐鲁,2022,601665.SH,291684.6,857491.4,980966.2000000001,22.495074433494317,0.24401492714897105,0.3697444272344886,75.97957120910472,766.0942018068763,26.364104890026862,1.6959487263260415,251.41826849638576,415119.8,234359.3,4243622.3,102647.5
齐鲁,2023,601665.SH,314560.0,887734.7,999633.0,25.724150764123614,0.18501213959310878,0.35170994851412557,72.48863962659765,678.6831973049013,26.318911647406907,2.309639166041812,242.41870429896198,414456.1,227955.1,4441417.8,158541.2000000002
齐鲁,2024,601665.SH,341286.3,903072.1,1029480.5,27.730007098379378,0.1833229650588764,0.4073652880380897,70.02983088541151,378.3962547851131,27.31205900217753,5.054846684492518,149.7365757001747,362743.6,4431566.8,3841569.5,-12733.899999999907
齐鲁,2025,601665.SH,,,,,,,,,,,,,,,
常熟农商行,2020,601128.SH,281543.8,596635.3,611395.2000000001,9.353590781656706,0.0707280444897748,0.27366044620641744,85.70873179397202,212.77883553293043,42.77476459687752,1.068616978303606,62.60161984027061,166041.0,2288806.0,2228154.4,
常熟农商行,2021,601128.SH,316907.9,669136.5,692898.2,12.593320905567925,0.09636397176265575,1.9156971198735697,83.19440427532402,-72.08114607403864,41.39643722587301,5.0459734935959855,-22.044078726249403,171078.0,2641128.7,3107644.8,74411.1000000001
常熟农商行,2022,601128.SH,339824.5,761146.8,779941.1000000001,13.591805587499858,0.0652848766797952,1.2644416515811128,83.09741878955698,449.40510193762105,38.57813165887402,-4.009359502522999,149.32434104605724,197322.5,2862360.1,3096516.0,-12053.100000000093
常熟农商行,2023,601128.SH,363920.8,850133.9,853358.3,13.869418844895248,0.009640717626508182,0.9716727527110183,82.79589034029178,466.73433636554415,36.870321249900336,8.196366856822609,165.84572835795825,212430.6,154308.9,3021667.8,239155.69999999995
常熟农商行,2024,601128.SH,399445.2,914232.2,922568.6,16.196542344555194,0.022740896684489705,1.011027957300592,87.80986962378103,445.7872591978675,36.61530287805514,3.1549435539563415,166.45312295758038,196931.5,150918.5,1951060.1,428543.19999999995
常熟农商行,2025,601128.SH,,,,,,,,,,,,,,,
张家港农商行,2020,002839.SZ,131147.283274,360106.50427700003,359128.31567100005,14.151861273168478,-0.006801589355697043,0.045016246247174894,82.8583390202804,765.0319520432884,31.2650564053489,6.04508973105203,181.58260642460854,,1608373.91783,1461625.3932,
张家港农商行,2021,002839.SZ,143597.314992,369124.78377800004,381549.39249900007,20.040321382742814,0.0754934118538883,0.07692498484839712,83.0647354121443,11.837539087036967,31.10599900538485,2.786158731808341,3.427295290418168,176801.980453,45602.758577,1509764.87039,-108604.07294900005
张家港农商行,2022,002839.SZ,157443.636451,391678.31675800006,396346.30180600006,18.8630318323718,0.02489157186096241,,83.58075422052522,449.36841336754946,32.614772818310456,-0.05982932275695307,158.121214064091,142856.413569,39220.200902,1581399.833989,190850.17004400014
张家港农商行,2023,002839.SZ,167562.922085,386433.82851,389127.289876,14.901187683661387,0.013003925065770246,,84.73388766025167,99.8566326775697,36.89999323472708,3.283816486570544,39.53946949364607,90083.056149,1045552.925631,1320343.192584,-87774.10776399996
张家港农商行,2024,002839.SZ,168600.162673,337935.108529,340893.836097,28.2712107291555,0.01351584777526114,0.26515238522815743,86.03305703031333,-22.38549817409895,35.786413527862,-5.055674656220565,-8.910170367453842,92552.988612,4775.864401,1135079.780619,-45476.716755000176
张家港农商行,2025,002839.SZ,,,,,,,,,,,,,,,
江阴农商行,2020,002807.SZ,105472.2,255915.3,265933.2,23.636755887063167,0.07016995349194405,0.320171645068399,81.0376555672239,312.84834552811344,31.47212908227252,0.22389576829769647,99.8983973032466,,-134202.7,1134825.5,
江阴农商行,2021,002807.SZ,112444.8,283093.3,296901.5,15.913963483638332,0.09017446946320892,0.27089499391941746,83.91387781687112,317.1399949561465,33.39901565623413,2.9053321042821265,121.02019478957202,85420.0,-50453.9,1132257.3,-126847.5
江阴农商行,2022,002807.SZ,114860.9,319348.6,328617.39999999997,15.514164766487651,0.05492576784372201,0.13730316044318827,84.12483166826242,24.219576245084664,30.387229103784826,-0.7234587993258543,10.360069705418677,89611.2,-14106.8,1175735.7,-671.7999999999302
江阴农商行,2023,002807.SZ,119297.1,298179.7,306186.2,22.85042831017998,0.04303885458989294,0.04239272078339757,83.76850716727321,-19.807608718252865,30.86635397660413,-4.069196634057635,-10.352071278431115,78229.1,-10588.6,1320029.5,-38912.10000000009
江阴农商行,2024,002807.SZ,119462.9,280302.5,289969.9,29.25114659824223,0.04828096631751605,0.11193908629492327,85.45456557376765,182.25248005839677,30.152650079998743,3.230695354521428,93.01505803853014,54592.8,21776.6,1004622.5,27789.300000000047
江阴农商行,2025,002807.SZ,,,,,,,,,,,,,,,
瑞丰农商行,2020,601528.SH,98741.912909,298197.123856,281525.356371,0.8890072137483137,-0.12872344220782098,0.07723620643182738,78.2582820879867,1112.904079620215,32.81858956745159,-3.4402805948746056,414.13871908891036,80436.197864,-152245.15929100002,1314509.3730799998,
瑞丰农商行,2021,601528.SH,106630.2,299563.8,286227.89999999997,9.503930378483014,-0.09743656047648296,0.7325711968061143,83.18383973139034,-14.446967936040428,32.21221657275105,2.369902450561033,-5.651552258581778,85409.1,-13195.0,879715.7,-429335.17693099997
瑞丰农商行,2022,601528.SH,117329.0,318848.8,310556.39999999997,9.546388395113983,-0.05194998898277331,0.3417213441282191,87.26510242871242,203.75162508113317,33.28484158005196,-1.598877096173672,89.67741258292912,82195.9,62948.2,1824908.6,57761.80000000005
瑞丰农商行,2023,601528.SH,131939.2,305384.9,304048.9,19.71115092157962,-0.006785567656287026,1.6757827839228672,81.78619226651769,1505.5841848245366,34.68818044483379,6.048250635244185,692.1543346817128,84482.3,49777.0,1101167.1,216461.99999999988
瑞丰农商行,2024,601528.SH,136920.1,300358.9,304245.4,31.502570373407675,0.01762561940855115,0.9299052766605703,82.56865343657131,-31.393119413542536,31.224894332133935,6.125612270863668,-13.916709958526477,115347.7,55691.5,1798467.5,-227035.69999999995
瑞丰农商行,2025,601528.SH,,,,,,,,,,,,,,,
紫金农商行,2020,601860.SH,135914.6,384039.6,396602.89999999997,14.214642318646344,0.057718677329921204,1.2445297778582767,74.24939811715771,907.5291918950868,30.36010498687664,-4.563479664961144,292.2208521807114,,1805469.3,1953903.5,
紫金农商行,2021,601860.SH,161419.1,395888.7,408221.7,12.065788839477383,0.05967599029216364,0.12687522956723948,83.66417255347095,-1526.920731465862,35.85417119695894,2.017087598253128,-513.8926025871032,,409714.1,2002003.8,-86361.30000000005
紫金农商行,2022,601860.SH,173845.5,403525.2,410113.5,10.46217934536963,0.02931753945215534,0.8906149889561612,86.56363465242171,409.68530356329325,38.5744117111262,1.3475710555724358,145.46357835578888,,22651.3,2057720.3,50587.5
紫金农商行,2023,601860.SH,169332.9,395974.5,407462.6,10.407982167325228,0.04638574771545216,0.4695199777069324,87.9023388355316,360.9050932733011,38.31276053498024,-0.7725614949952212,132.17739366371688,66734.0,-3055.2,1746838.9,-157156.2999999998
紫金农商行,2024,601860.SH,160533.0,367358.8,385240.0,17.686871645010925,0.0662403536410714,0.4110897566164143,86.11620551371763,200.219522470872,35.97021068832831,1.4152071920099591,72.83561542237936,81557.2,37902.9,1317425.4,149933.2999999998
紫金农商行,2025,601860.SH,,,,,,,,,,,,,,,
苏州农商行,2020,603323.SH,122801.1,300265.2,313266.60000000003,19.98976773559189,0.09323985987299918,0.40943955080323796,83.8375415914586,767.438268385988,32.722222000167875,0.02756528889722138,196.07611312514408,142538.7,-169629.7,1105919.6,
苏州农商行,2021,603323.SH,126075.7,303559.1,325403.3,20.829353837711693,0.13762319806393833,1.3458920261014962,84.31167981322682,-153.1668042833072,32.881552996970974,2.396979019292158,-46.396154855280244,128405.5,15036.2,1707159.3,22847.90000000014
苏州农商行,2022,603323.SH,137687.2,313763.5,326892.4,22.286696376845878,0.07282587359638486,1.5957247264406325,84.245196293926,424.22560338354714,34.10252364797673,-2.7989209204903545,158.54932161372193,93748.2,9893.7,1424847.0,-17024.40000000014
苏州农商行,2023,603323.SH,140190.4,296557.3,305433.3,26.702949728927468,0.04381810272245831,2.0288640545387078,84.38199067796008,337.6924200798128,34.649434683691034,2.439555048589744,145.6726392838297,69432.9,6886.1,1363603.9,141731.6000000001
苏州农商行,2024,603323.SH,147015.6,281787.2,287058.2,32.49543700649419,0.024632325967312983,2.3916843585431082,86.89216480870346,160.0591883243372,35.21885959059905,8.588118828462783,74.60330883207249,54840.4,59739.0,769098.8,-105237.1000000001
苏州农商行,2025,603323.SH,,,,,,,,,,,,,,,
重庆农商行,2020,601077.SH,763579.0,2424887.0,2715173.4,13.968925759918625,0.2555503499270155,9.64984173715551,69.62486694036284,494.70406279302443,27.09054963681487,-1.1875331232591189,150.32291006768708,,84915.0,7990387.2,
重庆农商行,2021,601077.SH,848789.6,2623480.0,2895900.3,14.93752813348817,0.21520722812992527,7.194567525230279,65.47297955520713,424.236912958717,27.52075162402146,2.0568565978625317,133.67845258592698,1085213.6,2724981.1,8109156.5,-401928.2999999998
重庆农商行,2022,601077.SH,923175.9,2540423.8,2731744.1999999997,12.371156210437789,0.14152370959976632,6.112921366102818,66.69766850423139,676.677100747062,31.843835163010404,-5.645520007875433,244.56500675422893,784049.1,8621898.6,5409849.1,-845561.2000000002
重庆农商行,2023,601077.SH,948913.6,2349310.9,2528439.6999999997,15.963252220285082,0.12430160607459641,6.46814800870765,68.0187928611156,354.6862191186242,33.94340564628602,0.36048259931863835,141.14939187659988,594127.6,7150049.1,4494658.0,288867.2000000002
重庆农商行,2024,601077.SH,900454.0,2249448.4,2410656.1,20.405804894106154,0.10641181980293672,5.969901138173855,68.19110502562327,38.99783011039285,31.861549418018452,-2.7371464785697337,16.267682249853806,595691.0,944257.2,4120339.8,-457869.4000000004
重庆农商行,2025,601077.SH,,,,,,,,,,,,,,,
青岛农商行,2020,002958.SZ,275523.0,808545.4,838772.2000000001,15.52596733269073,0.0743018123304623,1.8002226306165467,66.47779688741771,212.69961009173542,28.78569206205991,-15.665201673065157,66.16341009782558,353148.2,300226.8,4187642.4,
青岛农商行,2021,002958.SZ,300908.4,804824.2,853990.2,21.837125821545005,0.11422316273171829,3.2277315420668278,67.98968015236315,25.234996524978275,29.223606109806603,-7.802639127940332,7.577948321209453,375455.3,1684109.4,1826560.5,-176013.7000000002
青岛农商行,2022,002958.SZ,301737.7,783907.8,829790.3,21.166942899750463,0.10552763661912695,2.6700365377122663,71.8839575864121,84.16739507229862,30.344008993657116,-7.344593732726731,19.86087546964736,470005.5,1638461.3,1145640.8,-92317.69999999972
青岛农商行,2023,002958.SZ,327362.5,735559.7,795153.2,28.76248347046048,0.12735374509541908,2.2710801339058695,71.23973710991605,616.5327928179895,31.704417064857388,12.993577406271283,155.42200856252904,466182.6,1853911.8,2122668.7,5726.0999999996275
青岛农商行,2024,002958.SZ,339126.1,722066.0,800310.4,34.55440746200084,0.1580591428739152,2.2852353791293107,71.96685860720918,227.21588424441813,30.737229781766146,34.896236013842696,58.67897366400096,511306.7,44359.8,1441153.1,586367.8000000003
青岛农商行,2025,002958.SZ,,,,,,,,,,,,,,,
